,elapsed,memory,agentsreply,resultsize,TimeTotalExecute,NumRowsProcessed,LogRowsProcessed,NumIndexSeeks,NumIndexScans,NumIndexWildSeeks,NumIndexMerges,NumLeafCacheHits,NumNodeCacheHits,NumLeafCacheAdds,NumIndexAccepted,NumIndexRejected,NumIndexRowsRead,TimeSortElapsed,NumGroups,TimeLocalExecute,NumAllocations,SizeAgentReply,TimeAgentWait,TimeLeafLoad,TimeLeafRead,NumLeafDiskFetches,TimeLeafFetch,fDMetaphone1.NumStarts,fDMetaphone1.NumStops,fDMetaphone1.TimeLocalExecute,fREGEXREPLACE.TimeLocalExecute,fgetGlobalId.TimeLocalExecute,fgetLocalId.TimeLocalExecute,fgetCallerId.TimeLocalExecute,fdbglog.TimeLocalExecute,NumNodeCacheAdds,TimeNodeLoad,TimeNodeRead,NumNodeDiskFetches,TimeNodeFetch,%BranchMiss,%LeafMiss,%BranchFetch,%LeafFetch,AvgTimeBranchFetch,AvgTimeLeafFetch
1053,89,10,161585,231491,1021.0,10826,9.289705927356923,869,1398.0,242,9.0,134,745,139.0,1414,1088.0,2486.0,0.000825,198.0,34.948,93643,157.797Kb,18.319,22.724,1.09,4.0,0.510336,300.0,300.0,0.201791,0.008051,0.001034,0.000489,0.000197,0.018137,,,,,,0.0,50.91575091575091,,2.8776978417266186,,0.127584
1054,123,10,146120,181877,1589.0,9079,9.113719333371757,781,5451.0,209,13.0,110,684,194.0,5467,5153.0,10604.0,0.000947,155.0,61.23,80667,142.695Kb,35.674,37.304,5.424,17.0,4.682,218.0,218.0,0.239615,0.007156,0.0015789999999999,0.00048,0.000209,0.023377,,,,,,0.0,63.81578947368421,,8.762886597938145,,0.2754117647058823
1055,36,9,63513,81512,474.101,4002,8.294549515143679,359,322.0,108,6.0,52,334,66.0,338,212.0,534.0,0.000744,76.0,22.097,36338,62.024Kb,11.088,13.465,2.315,15.0,2.075,244.0,244.0,0.131518,0.007842,0.000722,0.000239,0.000192,0.015899,,,,,,0.0,55.932203389830505,,22.727272727272727,,0.1383333333333333
1056,102,10,173830,257869,968.007,12184,9.407878894574997,1028,1131.0,287,8.0,155,880,168.0,1147,814.0,1945.0,0.000911,223.0,39.538,108203,169.755Kb,20.849,33.817,7.267,45.0,6.762,180.0,180.0,0.139372,0.0100299999999999,0.0012079999999999,0.000392,0.0003,0.023482,,,,,,0.0,52.01238390092879,,26.785714285714285,,0.1502666666666666
1057,221,15,1496752,2554940,3417.0,116038,11.661673002650751,10147,8370.0,2888,10.0,1926,7908,1375.0,8474,5548.0,14006.0,0.0021,2199.0,136.226,1002595,1.426Mb,59.367,243.025,18.18,73.0,13.614,2510.0,2510.0,1.186,0.010781,0.000988,0.000299,0.000224,0.037498,,,,,,0.0,41.65404422902151,,5.3090909090909095,,0.1864931506849315
1058,252,9,425603,763052,1213.0,33609,10.422549167226833,2699,2850.0,720,4.0,304,2111,466.0,2854,2091.0,4941.0,0.0014199999999999,649.0,46.447,293039,415.627Kb,21.353,72.429,2.158,5.0,0.583865,238.0,238.0,0.08159,0.007532,0.001046,0.000402,0.000177,0.019436,,,,,,0.0,60.51948051948052,,1.072961373390558,,0.1167729999999999
1059,22,9,37756,45076,614.152,2173,7.6838639802564295,210,2032.0,61,8.0,34,210,59.0,2046,1948.0,3980.0,0.001063,40.0,31.739,20280,36.871Kb,15.485,14.067,4.252,6.0,3.998,44.0,44.0,0.034787,0.008605,0.000791,0.00038,0.000187,0.010523,,,,,,0.0,63.44086021505376,,10.169491525423728,,0.6663333333333333
1060,108,10,157351,168943,868.608,8556,9.054388070202297,646,1871.0,176,9.0,80,550,124.0,1887,1510.0,3381.0,0.0012829999999999,148.0,36.02,70362,153.663Kb,17.851,21.667,0.927166,3.0,0.383617,540.0,540.0,0.253122,0.0072489999999999,0.000868,0.000537,0.000194,0.015034,,,,,,0.0,60.78431372549019,,2.419354838709677,,0.1278723333333333
1061,131,11,358162,622452,2011.0,27414,10.218809110791327,2617,4755.0,731,6.0,578,2053,345.0,4770,4037.0,8792.0,0.000654,527.0,80.19,237503,349.767Kb,40.108,63.437,12.219,42.0,11.209,626.0,626.0,0.438149,0.007552,0.000769,0.000237,0.000179,0.014653,,,,,,0.0,37.37811484290358,,12.173913043478262,,0.2668809523809524
1062,173,11,527045,908862,2018.0,40895,10.618763085169075,3250,4825.0,848,9.0,385,2539,527.0,4839,3933.0,8758.0,0.001322,787.0,76.461,352460,514.692Kb,36.241,84.792,7.623,41.0,6.078,1360.0,1360.0,0.6684840000000001,0.007093,0.0012629999999999,0.0004,0.000198,0.010894,,,,,,0.0,57.78508771929825,,7.7798861480075905,,0.1482439024390244
1063,122,11,403200,575337,2017.0,26472,10.183842849601447,2020,1596.0,525,11.0,298,1592,265.0,1612,755.0,2351.0,0.000782,484.0,63.378,220882,393.750Kb,33.506,53.757,12.21,36.0,11.379,1010.0,1010.0,0.417798,0.006076,0.000843,0.000294,0.000169,0.015475,6.0,0.995851,0.76121,6.0,0.76121,0.3754693366708385,47.06927175843695,100.0,13.58490566037736,0.1268683333333333,0.3160833333333333
1064,106,10,178168,238960,855.96,11565,9.355738574665539,937,639.0,267,10.0,143,804,147.0,655,274.0,913.0,0.0011719999999999,209.0,34.748,104434,173.992Kb,17.571,30.387,6.234,35.0,5.789,478.0,478.0,0.242953,0.009184,0.001021,0.000323,0.000281,0.015281,,,,,,0.0,50.689655172413794,,23.80952380952381,,0.1654
1065,48,9,69694,95400,940.334,4517,8.415603335654604,405,1019.0,113,8.0,60,371,82.0,1035,899.0,1918.0,0.00103,85.0,41.772,40283,68.060Kb,21.546,23.862,10.387,32.0,10.152,218.0,218.0,0.135419,0.00817,0.000919,0.000359,0.000181,0.014222,,,,,,0.0,57.74647887323944,,39.02439024390244,,0.31725
1066,104,10,227297,258416,1115.0,13096,9.48006211905097,985,575.0,267,8.0,124,811,161.0,591,61.0,636.0,0.000944,225.0,44.27,109667,221.969Kb,22.116,32.397,4.906,8.0,4.269,754.0,754.0,0.372302,0.006303,0.000827,0.000315,0.000204,0.011702,,,,,,0.0,56.49122807017544,,4.968944099378882,,0.533625
1067,81,10,100154,133089,1344.0,6465,8.774158291205957,527,1758.0,139,10.0,72,451,101.0,1774,1567.0,3325.0,0.000924,121.0,52.824,55937,97.806Kb,27.577,27.467,11.678,26.0,11.387,316.0,316.0,0.221895,0.006841,0.000829,0.000238,0.000199,0.0133,3.0,0.499946,0.362917,3.0,0.362917,0.6607929515418502,58.38150289017341,100.0,25.742574257425744,0.1209723333333333,0.4379615384615384
1068,80,10,186162,154018,1002.0,8678,9.068546366358296,619,646.0,169,10.0,82,534,111.0,662,141.0,787.0,0.000668,141.0,38.192,69820,181.798Kb,19.438,23.733,6.89,23.0,6.537,950.0,950.0,0.328911,0.006072,0.000655,0.00021,0.000186,0.011098,,,,,,0.0,57.512953367875646,,20.72072072072072,,0.2842173913043478
1069,36,10,49990,65342,503.863,3077,8.031710375322042,287,996.0,83,9.0,45,274,59.0,1012,881.0,1877.0,0.000749,57.0,23.239,28104,48.818Kb,11.861,10.239,0.421909,1.0,0.113553,36.0,36.0,0.026642,0.0053659999999999,0.000669,0.000277,0.000186,0.011805,,,,,,0.0,56.73076923076923,,1.694915254237288,,0.113553
1070,48,10,67664,75074,881.903,3924,8.274866820685254,335,1646.0,96,10.0,49,321,81.0,1662,1513.0,3159.0,0.001055,68.0,41.968,35839,66.078Kb,20.823,20.016,7.575,27.0,7.337,152.0,152.0,0.09759,0.006069,0.000826,0.000277,0.000185,0.012079,,,,,,0.0,62.30769230769231,,33.333333333333336,,0.2717407407407407
1071,92,10,165616,221679,959.32,10655,9.273784544532717,848,2170.0,220,11.0,110,707,155.0,2186,1841.0,4011.0,0.000864,197.0,39.583,91035,161.734Kb,20.05,24.66,0.982225,1.0,0.301296,460.0,460.0,0.206857,0.008565,0.001158,0.000276,0.000184,0.0134309999999999,,,,,,0.0,58.490566037735846,,0.6451612903225806,,0.301296
1072,118,10,135717,167503,1848.0,8460,9.04310445260027,684,5532.0,193,10.0,113,583,164.0,5548,5253.0,10785.0,0.001066,152.0,71.037,73646,132.536Kb,40.973,34.185,8.337,26.0,7.846,444.0,444.0,0.176965,0.00766,0.001167,0.00036,0.000219,0.014826,6.0,1.093,0.840211,6.0,0.840211,1.0186757215619695,59.2057761732852,100.0,15.853658536585366,0.1400351666666666,0.3017692307692308
1073,132,10,145107,212101,742.404,9761,9.186150133174966,803,578.0,219,12.0,102,678,140.0,594,315.0,893.0,0.000919,184.0,39.223,83895,141.706Kb,18.655,29.659,3.848,24.0,3.339,572.0,572.0,0.23993,0.007138,0.001241,0.000215,0.000186,0.015757,,,,,,0.0,57.85123966942149,,17.142857142857142,,0.139125
1074,84,9,72255,94134,1402.0,4748,8.465478755729558,416,1305.0,115,10.0,57,377,88.0,1321,1181.0,2486.0,0.001075,91.0,70.626,42734,70.561Kb,35.597,36.145,22.485,9.0,22.12,152.0,152.0,0.073486,0.007027,0.000865,0.000324,0.000181,0.014756,,,,,,0.0,60.689655172413794,,10.227272727272728,,2.457777777777778
1075,46,8,58602,94721,315.63,4266,8.358431899031295,514,125.0,258,1.0,204,448,57.0,131,35.0,160.0,,83.0,22.604,37170,57.228Kb,11.202,9.727,0.267349,,,126.0,126.0,0.093144,0.007702,0.000878,0.000799,0.000232,0.017713,,,,,,0.0,21.83908045977012,,0.0,,
1076,94,9,215472,304415,1299.0,14712,9.596418766284158,1212,1491.0,334,6.0,165,1021,208.0,1507,1019.0,2510.0,,265.0,45.74,127307,210.421Kb,25.045,38.263,2.699,14.0,1.845,612.0,612.0,0.2849069999999999,0.006815,0.000904,0.000406,0.000181,0.018289,,,,,,0.0,55.76407506702413,,6.730769230769231,,0.1317857142857142
1077,30,10,61214,69281,882.313,3743,8.22764270790443,362,1857.0,105,11.0,66,341,82.0,1873,1740.0,3597.0,0.000824,64.0,38.403,36238,59.779Kb,20.335,20.527,6.918,43.0,6.738,96.0,96.0,0.05341,0.008124,0.00107,0.000431,0.000234,0.023989,8.0,1.418,1.001,8.0,1.001,2.292263610315186,55.4054054054054,100.0,52.4390243902439,0.125125,0.1566976744186046
1078,74,10,99399,101714,726.074,5731,8.653645314551737,478,1858.0,141,10.0,85,438,91.0,1874,1648.0,3506.0,0.000993,98.0,32.983,53717,97.069Kb,16.557,18.977,4.189,29.0,3.93,160.0,160.0,0.12331,0.008149,0.001117,0.00039,0.000284,0.0145399999999999,,,,,,0.0,51.70454545454545,,31.86813186813187,,0.1355172413793103
1079,103,10,218232,301951,1388.0,14255,9.564863001346772,1118,4248.0,300,11.0,136,920,218.0,4264,3810.0,8058.0,0.000977,260.0,73.513,120542,213.117Kb,34.994,57.935,18.816,29.0,18.098,686.0,686.0,0.342113,0.007178,0.000892,0.000321,0.000186,0.014927,,,,,,0.0,61.5819209039548,,13.30275229357798,,0.6240689655172413
1080,164,11,728178,1211244,3141.0,54533,10.906561301994556,5432,3152.0,1757,6.0,1381,4207,676.0,3164,1643.0,4795.0,0.001034,1045.0,97.527,460161,711.111Kb,51.751,123.793,18.284,49.0,16.177,1408.0,1408.0,0.48388,0.010341,0.0010509999999999,0.000551,0.000191,0.019263,5.0,0.807836,0.632334,5.0,0.632334,0.1187084520417853,32.86339329120078,100.0,7.2485207100591715,0.1264668,0.3301428571428571
1081,103,9,159132,252883,929.111,11494,9.349580439067687,963,2007.0,281,7.0,134,822,179.0,2023,1732.0,3739.0,0.001056,219.0,41.221,103456,155.402Kb,19.498,29.969,4.406,29.0,3.881,468.0,468.0,0.301991,0.007597,0.000882,0.000357,0.000197,0.0153859999999999,8.0,1.394,0.966211,8.0,0.966211,0.963855421686747,57.18849840255591,100.0,16.201117318435752,0.120776375,0.1338275862068965
1082,176,11,443742,714368,1869.0,32432,10.38690086869178,2552,2451.0,664,11.0,327,2013,384.0,2467,1642.0,4093.0,0.000678,609.0,80.188,274272,433.341Kb,40.45,81.307,19.499,42.0,18.261,1458.0,1458.0,0.4567509999999999,0.006924,0.001109,0.000309,0.000206,0.017151,,,,,,0.0,54.0084388185654,,10.9375,,0.4347857142857143
1083,111,8,219646,349268,1267.0,15264,9.633252393688068,1197,660.0,312,1.0,130,928,190.0,668,39.0,699.0,,292.0,42.893,128570,214.498Kb,20.99,33.499,2.443,12.0,1.79,914.0,914.0,0.455107,0.009033,0.001287,0.000416,0.000207,0.015966,,,,,,0.0,59.375,,6.315789473684211,,0.1491666666666666
1084,123,10,254160,313623,1535.0,15898,9.673948594133059,1261,5265.0,333,10.0,164,1048,255.0,5281,4716.0,9981.0,0.000911,270.0,64.57,137181,248.203Kb,33.841,49.904,9.956,56.0,9.258,756.0,756.0,0.488133,0.005346,0.000658,0.000303,0.00018,0.018545,,,,,,0.0,60.85918854415274,,21.96078431372549,,0.1653214285714285
1085,91,10,155088,199633,1118.0,9524,9.161570207606754,741,2190.0,196,10.0,82,625,154.0,2206,1870.0,4060.0,0.000498,170.0,47.684,79317,151.453Kb,24.582,30.21,6.687,26.0,6.231,474.0,474.0,0.249478,0.007868,0.000839,0.000491,0.000205,0.012409,,,,,,0.0,65.2542372881356,,16.883116883116884,,0.2396538461538461
1086,90,10,173579,246640,772.313,11529,9.352620879232953,918,1614.0,239,9.0,114,747,155.0,1630,1278.0,2892.0,0.000673,215.0,35.358,96999,169.510Kb,17.111,24.974,1.418,7.0,0.807384,490.0,490.0,0.248828,0.010251,0.001228,0.000432,0.000279,0.017417,,,,,,0.0,57.62081784386617,,4.516129032258065,,0.1153405714285714
1087,123,10,172705,223230,1497.0,10810,9.288226910633254,897,6298.0,236,8.0,101,736,235.0,6310,6012.0,12310.0,0.00217,196.0,80.025,99627,168.657Kb,41.079,52.102,13.529,49.0,12.894,196.0,196.0,0.137367,0.009398,0.00128,0.000496,0.000329,0.020646,5.0,0.746226,0.5842820000000001,5.0,0.5842820000000001,0.6747638326585695,69.94047619047619,100.0,20.851063829787236,0.1168564,0.2631428571428571
1088,76,8,136143,200493,645.724,9309,9.13873695311649,742,284.0,209,2.0,98,605,116.0,292,20.0,304.0,,174.0,22.291,79484,132.952Kb,11.517,19.579,1.838,11.0,1.412,1032.0,1032.0,0.567115,0.008404,0.000962,0.000305,0.000196,0.015396,2.0,0.301705,0.250591,2.0,0.250591,0.329489291598023,54.20560747663552,100.0,9.482758620689657,0.1252955,0.1283636363636363
1089,71,9,96161,114196,652.997,5727,8.652947112393857,447,1153.0,122,7.0,54,395,91.0,1167,960.0,2113.0,0.000982,107.0,30.246,50452,93.907Kb,15.184,19.285,4.217,20.0,3.925,198.0,198.0,0.121459,0.0082469999999999,0.000828,0.000373,0.000185,0.014682,,,,,,0.0,62.75862068965517,,21.978021978021975,,0.1962499999999999
1090,104,10,263580,304403,1129.0,15960,9.6778408710038,1192,831.0,315,9.0,167,975,174.0,847,258.0,1089.0,0.000858,280.0,39.239,133698,257.402Kb,20.264,30.706,3.726,20.0,3.149,870.0,870.0,0.300119,0.0075309999999999,0.000913,0.000239,0.000183,0.013007,,,,,,0.0,51.02639296187683,,11.494252873563218,,0.15745
1091,85,9,131324,193146,1183.0,9598,9.169310022418191,873,3833.0,237,12.0,106,764,207.0,3849,3602.0,7435.0,0.000691,169.0,53.063,87369,128.246Kb,27.14,48.085,14.042,72.0,13.537,42.0,42.0,0.040332,0.0097889999999999,0.000994,0.000461,0.000195,0.023463,,,,,,0.0,66.13418530351437,,34.78260869565217,,0.1880138888888889
1092,98,10,200078,263497,1096.0,13029,9.474932921202932,1216,3957.0,469,10.0,323,1059,211.0,3973,3558.0,7515.0,0.001174,237.0,52.754,112556,195.388Kb,25.715,33.575,2.46,12.0,1.731,500.0,500.0,0.255285,0.008459,0.001169,0.000327,0.000181,0.01977,,,,,,0.0,39.51310861423221,,5.687203791469194,,0.14425
1093,63,10,103201,111352,765.403,5884,8.679992081721329,462,295.0,129,8.0,74,416,76.0,311,76.0,371.0,0.000912,106.0,31.136,52033,100.782Kb,16.499,16.444,3.953,19.0,3.701,190.0,190.0,0.133108,0.010778,0.001217,0.000258,0.000229,0.016379,,,,,,0.0,50.66666666666666,,25.0,,0.1947894736842105
1094,45,10,50485,52677,787.464,2780,7.930206206684683,256,4399.0,73,10.0,39,256,100.0,4415,4304.0,8703.0,0.000649,53.0,37.376,24531,49.301Kb,18.72,15.181,0.6629160000000001,2.0,0.303206,76.0,76.0,0.042885,0.0082829999999999,0.001039,0.000387,0.000241,0.011759,,,,,,0.0,71.94244604316546,,2.0,,0.151603
1095,103,10,83432,126902,669.973,5892,8.681350777582521,491,206.0,131,6.0,41,400,97.0,218,60.0,266.0,0.000771,110.0,29.622,52023,81.476Kb,15.021,19.593,2.449,16.0,2.101,166.0,166.0,0.138352,0.008927,0.000893,0.000618,0.000189,0.01616,,,,,,0.0,70.28985507246377,,16.49484536082474,,0.1313125
1096,92,10,151881,225069,1101.0,10581,9.266815218904162,874,2816.0,249,8.0,147,751,146.0,2832,2537.0,5353.0,0.000789,196.0,47.046,94560,148.321Kb,23.558,29.269,4.565,19.0,4.028,234.0,234.0,0.132191,0.0095909999999999,0.000929,0.00038,0.00019,0.017026,,,,,,0.0,49.829351535836174,,13.013698630136986,,0.2119999999999999
1097,112,10,215208,353045,1536.0,15827,9.669472621333282,1536,862.0,429,5.0,346,1202,192.0,874,410.0,1272.0,0.001305,303.0,51.942,138139,210.164Kb,27.745,44.33,14.174,24.0,13.545,288.0,288.0,0.144233,0.008957,0.001219,0.000421,0.000176,0.012437,,,,,,0.0,35.68773234200744,,12.5,,0.564375
1098,115,10,259053,375869,1499.0,17590,9.775085837731604,1381,2689.0,373,10.0,181,1140,239.0,2705,2186.0,4875.0,0.000724,327.0,55.473,148837,252.981Kb,27.922,40.079,3.698,5.0,2.805,860.0,860.0,0.432227,0.007111,0.001092,0.000363,0.000193,0.015542,,,,,,0.0,56.90476190476191,,2.092050209205021,,0.561
1099,60,10,66717,85390,584.968,4107,8.320448113956559,349,218.0,96,7.0,40,307,67.0,234,96.0,314.0,0.000599,78.0,26.129,35090,65.153Kb,13.103,15.252,3.783,17.0,3.547,170.0,170.0,0.118306,0.0086389999999999,0.001022,0.000279,0.00018,0.015949,,,,,,0.0,62.61682242990654,,25.37313432835821,,0.2086470588235294
1100,98,10,282718,315164,751.037,16398,9.704914655156124,1241,1047.0,337,13.0,150,1024,219.0,1059,399.0,1446.0,0.000689,279.0,33.685,136240,276.091Kb,17.958,34.584,0.8614310000000001,,,932.0,932.0,0.3240099999999999,0.009348,0.000988,0.000345,0.000257,0.018449,,,,,,0.0,59.34959349593496,,0.0,,
1101,138,11,388219,466928,1214.0,23235,10.053415041519079,1682,1270.0,439,9.0,242,1339,227.0,1286,382.0,1652.0,0.001464,398.0,47.163,192966,379.120Kb,22.136,37.293,1.444,4.0,0.579313,1166.0,1166.0,0.528139,0.0075049999999999,0.000941,0.000492,0.000186,0.018452,,,,,,0.0,48.40085287846482,,1.7621145374449338,,0.14482825
1102,104,10,213699,302704,929.036,14108,9.554497291355943,1391,1660.0,575,9.0,443,1190,168.0,1676,1235.0,2895.0,0.000843,259.0,41.017,118620,208.690Kb,20.778,28.964,3.086,12.0,2.458,714.0,714.0,0.269316,0.008816,0.001084,0.000369,0.000189,0.018334,,,,,,0.0,27.495908346972172,,7.142857142857143,,0.2048333333333333
1103,91,10,165352,195965,1055.0,9752,9.185227671161108,755,785.0,211,9.0,121,644,110.0,801,425.0,1210.0,0.0012829999999999,172.0,45.094,84099,161.476Kb,21.814,22.227,4.847,23.0,4.507,604.0,604.0,0.2428959999999999,0.006625,0.000831,0.000295,0.000197,0.014228,,,,,,0.0,47.61904761904762,,20.90909090909091,,0.1959565217391304
1104,25,10,56485,69151,532.915,3477,8.153925132007862,331,710.0,97,8.0,50,312,65.0,726,574.0,1284.0,0.000602,64.0,30.204,32131,55.161Kb,15.159,16.552,4.908,20.0,4.685,52.0,52.0,0.050114,0.006849,0.000809,0.000254,0.000177,0.012556,,,,,,0.0,56.52173913043478,,30.76923076923077,,0.2342499999999999
1105,60,10,75829,86893,706.091,4587,8.430981494597171,385,681.0,106,10.0,68,354,62.0,697,536.0,1217.0,0.0010429999999999,88.0,33.425,40837,74.051Kb,16.575,19.097,8.234,17.0,8.008,244.0,244.0,0.124218,0.006841,0.000778,0.000363,0.000179,0.01531,,,,,,0.0,47.69230769230769,,27.41935483870968,,0.4710588235294117
1106,111,9,191963,291981,1333.0,13540,9.513403546466266,1437,2903.0,288,8.0,358,1110,202.0,3032,2455.0,5471.0,0.00076,259.0,57.064,116044,187.463Kb,29.192,40.541,8.953,30.0,8.31,648.0,648.0,0.203683,0.010894,0.001512,0.000378,0.000389,0.025664,7.0,1.892,1.627,6.0,1.619,0.6266786034019696,36.07142857142857,85.71428571428571,14.851485148514852,0.2698333333333333,0.277
1107,61,10,131517,184778,830.458,8979,9.102643796520809,748,1087.0,213,9.0,126,650,114.0,1103,847.0,1934.0,0.001012,169.0,38.776,80266,128.434Kb,18.751,26.234,9.222,26.0,8.866,344.0,344.0,0.153871,0.008907,0.001082,0.000243,0.0002,0.018177,,,,,,0.0,47.5,,22.80701754385965,,0.3409999999999999
1108,116,10,224517,360710,1414.0,16221,9.694061978050115,1278,1396.0,330,6.0,148,1012,209.0,1408,995.0,2391.0,0.000831,310.0,50.859,137638,219.254Kb,26.477,42.137,10.426,21.0,9.764,354.0,354.0,0.240988,0.009661,0.001278,0.00039,0.000224,0.019766,,,,,,0.0,58.54341736694678,,10.047846889952153,,0.4649523809523809
1109,21,6,2692,451,569.863,25,3.2188758248682006,40,1393.0,22,3.0,14,73,27.0,1405,1393.0,2786.0,,,28.422,1311,2.628Kb,13.478,11.26,6.844,16.0,6.821,,,,0.01294,0.001429,0.000292,0.000216,0.020755,,,,,,0.0,65.85365853658537,,59.25925925925926,,0.4263125
1110,206,13,1483508,2528772,3200.0,112849,11.633805920886083,9385,5888.0,2733,9.0,1426,7403,1424.0,5900,3110.0,8998.0,0.001827,2164.0,129.959,978781,1.414Mb,60.176,239.163,13.345,30.0,8.615,2464.0,2464.0,1.05,0.008929,0.001064,0.000673,0.000243,0.027186,,,,,,0.0,49.96491228070175,,2.106741573033708,,0.2871666666666667
1111,97,10,142923,172058,887.917,8629,9.062883902508307,672,1824.0,187,9.0,94,586,128.0,1840,1517.0,3341.0,0.000942,153.0,34.603,74105,139.573Kb,17.35,22.833,1.986,6.0,1.465,452.0,452.0,0.291149,0.006134,0.000797,0.000386,0.000186,0.0129909999999999,,,,,,0.0,57.65765765765766,,4.6875,,0.2441666666666666
1112,170,10,371002,610976,2277.0,27498,10.22186855373718,2196,3379.0,577,7.0,262,1735,362.0,3395,2669.0,6048.0,,528.0,103.678,232951,362.306Kb,54.665,94.835,25.95,37.0,24.738,668.0,668.0,0.2954839999999999,0.008735,0.001171,0.000347,0.000195,0.015795,,,,,,0.0,58.01282051282051,,10.220994475138122,,0.6685945945945946
1113,31,9,38967,34766,940.851,1902,7.550661243105336,186,2516.0,59,8.0,29,199,69.0,2532,2417.0,4933.0,0.001042,32.0,47.744,17845,38.053Kb,23.387,21.135,10.609,24.0,10.45,216.0,216.0,0.113939,0.009663,0.00114,0.000577,0.000219,0.014406,,,,,,0.0,70.40816326530613,,34.78260869565217,,0.4354166666666666
1114,74,10,116704,146005,831.615,7290,8.894258825002703,598,605.0,163,10.0,83,508,96.0,621,369.0,974.0,0.000743,131.0,35.185,62661,113.968Kb,18.23,17.842,0.677443,1.0,0.203815,294.0,294.0,0.165401,0.010762,0.001214,0.000562,0.000214,0.020344,,,,,,0.0,53.63128491620112,,1.0416666666666667,,0.203815
1115,141,11,281887,410547,1450.0,18641,9.833118734869245,1676,5061.0,605,9.0,396,1379,280.0,5077,4341.0,9402.0,0.000864,346.0,68.771,156472,275.280Kb,33.812,44.662,2.797,18.0,1.958,1072.0,1072.0,0.454937,0.009115,0.000727,0.000413,0.0002,0.0165279999999999,,,,,,0.0,41.42011834319526,,6.428571428571429,,0.1087777777777777
1116,154,11,549763,938895,1554.0,42362,10.654007012953944,3510,5063.0,1021,7.0,565,2613,528.0,5079,4122.0,9185.0,,813.0,70.35,358418,536.877Kb,30.475,83.124,4.239,20.0,2.519,1700.0,1700.0,0.917937,0.007813,0.000936,0.000197,0.000182,0.02002,,,,,,0.0,48.307410795974384,,3.787878787878788,,0.12595
1117,19,9,34676,38318,489.021,1909,7.554334823725748,189,794.0,58,8.0,29,197,50.0,808,735.0,1529.0,0.000668,34.0,23.316,17899,33.863Kb,11.676,9.318,0.5974790000000001,3.0,0.338397,50.0,50.0,0.031765,0.007452,0.000771,0.000223,0.000175,0.012995,,,,,,0.0,63.29113924050633,,6.0,,0.112799
1118,153,10,303311,427611,2128.0,21668,9.98359179677779,2158,2901.0,796,11.0,528,1849,353.0,2917,2167.0,5068.0,0.001075,381.0,71.481,194839,296.202Kb,43.256,79.389,21.787,106.0,20.896,716.0,716.0,0.389981,0.008252,0.00083,0.000388,0.000247,0.0300189999999999,,,,,,0.0,40.06810442678774,,30.02832861189802,,0.1971320754716981
1119,55,9,48300,52632,1155.0,2615,7.869019376499023,251,2537.0,78,10.0,41,256,80.0,2553,2444.0,4981.0,,49.0,57.469,23133,47.167Kb,28.53,25.387,13.093,26.0,12.875,88.0,88.0,0.049745,0.008394,0.000766,0.000332,0.00023,0.013911,,,,,,0.0,66.11570247933884,,32.5,,0.4951923076923077
1120,17,9,24497,28565,392.827,1437,7.270312886079025,141,629.0,40,7.0,19,141,37.0,639,588.0,1217.0,0.001077,26.0,18.832,14120,23.922Kb,9.737,8.071,2.139,16.0,2.04,34.0,34.0,0.0270399999999999,0.007586,0.000835,0.000342,0.000173,0.012817,,,,,,0.0,66.07142857142857,,43.24324324324324,,0.1275
1121,76,10,159604,156819,916.355,8629,9.062883902508307,633,730.0,168,9.0,82,541,116.0,744,359.0,1089.0,0.000932,141.0,33.513,73783,155.863Kb,18.497,20.38,2.645,17.0,2.208,482.0,482.0,0.185215,0.008083,0.000934,0.0004,0.000185,0.014069,,,,,,0.0,58.58585858585859,,14.655172413793103,,0.1298823529411764
1122,57,10,102581,89480,533.281,5579,8.626764827845529,497,335.0,139,9.0,63,458,107.0,351,101.0,436.0,0.001,88.0,23.142,50527,100.176Kb,11.92,19.922,1.259,6.0,0.756375,236.0,236.0,0.144102,0.0089459999999999,0.001052,0.000392,0.000223,0.022965,,,,,,0.0,62.94117647058823,,5.607476635514018,,0.1260625
1123,83,10,193024,271612,1065.0,12490,9.432683603119623,974,482.0,266,6.0,130,798,149.0,498,98.0,580.0,0.000612,230.0,40.133,105753,188.500Kb,20.204,30.506,6.136,14.0,5.572,442.0,442.0,0.198422,0.007632,0.000912,0.000197,0.000179,0.01266,,,,,,0.0,53.40501792114696,,9.395973154362416,,0.398
1124,87,9,76875,109904,692.866,5056,8.528330935826693,418,2624.0,114,5.0,61,353,79.0,2634,2436.0,5060.0,,95.0,31.177,43365,75.073Kb,15.486,13.599,0.5665030000000001,2.0,0.2252829999999999,184.0,184.0,0.152269,0.008132,0.000911,0.000421,0.000176,0.014281,,,,,,0.0,56.42857142857143,,2.5316455696202533,,0.1126414999999999
1125,97,10,283580,382957,1078.0,18480,9.824444345195674,1441,1390.0,391,9.0,182,1181,243.0,1404,810.0,2200.0,0.000864,329.0,47.135,157421,276.933Kb,23.926,46.817,8.578,36.0,7.801,726.0,726.0,0.252783,0.011059,0.000897,0.000367,0.000229,0.017787,,,,,,0.0,57.1764705882353,,14.814814814814817,,0.2166944444444444
